number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
32,4,3,10,10,15,0.7629999999999999,0.042878566074105465,1.9397297382354737,0.4801582723586398,2.466666666666667,0.9904304018720251,2.8,0.7745966692414836,7.0,2.951996902824546
8,1,1,10,2,15,0.7146666666666666,0.14875035013964394,0.058301321665445965,0.005519712356812339,1.0,0.0,1.0,0.0,1.0,0.0
8,1,1,5,5,10,0.7286666666666666,0.061570710414550034,0.09337587356567383,0.013595491220421774,1.0,0.0,1.0,0.0,1.0,0.0
16,1,1,2,5,20,0.737,0.06441494946272731,0.21256302197774252,0.028357191721325177,1.0,0.0,1.0,0.0,1.0,0.0
16,2,1,2,10,15,0.16699999999999998,0.002535462764185552,0.19337350527445477,0.039032811783275195,2.0,0.0,1.0,0.0,2.0,0.0
32,2,4,5,2,15,0.7826666666666667,0.039136513215495654,1.7144795417785645,0.36008954047123665,1.6666666666666667,0.6172133998483675,2.1333333333333333,0.7432233529572067,3.3333333333333335,1.4474937289114918
8,3,4,5,5,20,0.6663333333333333,0.09982961675250676,0.9360092957814534,0.32027096236059205,2.3333333333333335,0.8997354108424374,3.066666666666667,0.5936168397046636,6.6,2.898275349237888
8,3,3,1,5,10,0.6353333333333334,0.08838767421072324,0.8760533491770427,0.15008128835750462,2.3333333333333335,0.8997354108424374,3.0,0.0,6.733333333333333,2.685055643655045
32,3,3,2,10,15,0.7033333333333334,0.04557829475069193,7.486675008138021,2.1272180192221684,2.6,0.5070925528371101,2.933333333333333,0.2581988897471611,7.666666666666667,1.7593288763724921
16,1,4,5,2,20,0.7729999999999999,0.09606173610161928,1.4303297678629556,0.35194560990262175,1.0,0.0,1.6666666666666667,0.48795003647426666,1.6666666666666667,0.48795003647426666
8,1,4,10,10,20,0.7653333333333333,0.04886083249782953,0.5879585425059001,0.12218140172819585,1.0,0.0,3.066666666666667,0.5936168397046636,3.066666666666667,0.5936168397046636
16,2,1,5,2,5,0.16699999999999998,0.002535462764185552,0.06386249860127767,0.011452998773621784,2.0,0.0,1.0,0.0,2.0,0.0
8,2,2,10,1,10,0.16699999999999998,0.002535462764185552,0.9034279505411784,0.16038400040965614,2.0,0.0,1.0,0.0,2.0,0.0
8,2,2,10,2,10,0.16699999999999998,0.002535462764185552,0.8232683499654134,0.13600583876212885,2.0,0.0,1.0,0.0,2.0,0.0
8,2,3,2,5,20,0.6436666666666667,0.11533285163675903,1.3227066040039062,0.21590255652322562,1.9333333333333333,0.25819888974716115,3.0,0.0,5.666666666666667,0.816496580927726
16,2,1,2,5,15,0.16699999999999998,0.002535462764185552,0.21577091217041017,0.031343323174988676,2.0,0.0,1.0,0.0,2.0,0.0
8,4,3,2,2,10,0.5863333333333334,0.16515649144573963,0.38523109753926593,0.09285781166243795,2.6666666666666665,1.0465362369445672,3.0,0.0,7.6,2.9952343099378003
32,1,2,2,2,10,0.7853333333333334,0.03592982578516602,0.5886730511983236,0.12451887058392652,1.0,0.0,2.0,0.0,2.0,0.0
32,1,2,1,2,20,0.7543333333333332,0.05216274897810104,3.1737145741780597,0.36168582973996916,1.0,0.0,2.0,0.0,2.0,0.0
8,1,4,2,5,15,0.756,0.06386928615763382,0.5917911370595296,0.12205287395097089,1.0,0.0,3.6666666666666665,0.4879500364742666,3.6666666666666665,0.4879500364742666
32,3,4,1,1,5,0.7383333333333335,0.05924123403106833,0.7700691858927409,0.3022232351339103,1.9333333333333333,1.0327955589886444,3.533333333333333,1.125462867742275,6.933333333333334,3.863134675857098
16,1,1,10,5,20,0.8069999999999999,0.042920191718384196,0.16984031995137533,0.05869478101491559,1.0,0.0,1.0,0.0,1.0,0.0
8,4,3,5,1,15,0.16699999999999998,0.002535462764185552,2.185646486282349,0.4370331952856237,2.0,0.0,1.0,0.0,2.0,0.0
8,1,4,5,5,20,0.7653333333333333,0.04886083249782953,0.585211706161499,0.13160136964234778,1.0,0.0,3.066666666666667,0.5936168397046636,3.066666666666667,0.5936168397046636
8,1,1,10,1,20,0.721,0.14761436244485157,0.08691333134969076,0.003957626358605225,1.0,0.0,1.0,0.0,1.0,0.0
8,1,2,10,2,20,0.6876666666666668,0.15832681690851033,0.5334821542104086,0.11763314670272272,1.0,0.0,1.0,0.0,1.0,0.0
32,4,3,1,5,20,0.705,0.04906264217449828,9.541510820388794,2.0956602444314845,2.8,0.7745966692414833,3.0,0.0,8.2,2.336052836975837
32,4,2,5,2,20,0.7953333333333332,0.03573047252229762,1.3793267885843912,0.6375794558320442,1.6,1.1212238211627763,1.4666666666666666,0.9154754164341268,3.066666666666667,2.2189658681037714
8,3,3,10,5,20,0.7546666666666667,0.04286468187658638,1.1437453269958495,0.3825307360273666,1.8666666666666667,0.3518657752744984,2.0,0.3779644730092272,2.8666666666666667,0.6399404734221844
