number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
8,4,2,10,2,15,0.7549382716049383,0.022096942571109713,0.03961874643961589,2.066666666666667,0.5936168397046636,1.0,0.0,2.066666666666667,0.5936168397046636
32,1,3,2,2,10,0.806172839506173,0.06970511610823753,0.03473413785298665,1.0,0.0,1.3333333333333333,0.48795003647426666,1.3333333333333333,0.48795003647426666
16,4,3,10,10,10,0.7865961199294532,0.056597830731851186,0.030911668141682943,2.4,0.9102589898327995,1.5333333333333334,0.5163977794943222,3.0,1.4142135623730951
32,1,4,5,1,15,0.7671957671957673,0.08048001191553233,0.047321414947509764,1.0,0.0,1.0,0.0,1.0,0.0
16,2,3,10,2,15,0.7548500881834216,0.036265264576681104,0.04453393618265788,1.8,0.41403933560541256,1.0,0.0,1.8,0.41403933560541256
16,4,4,5,5,10,0.774514991181658,0.07233244813949367,0.03993269602457682,2.3333333333333335,0.8997354108424372,1.4666666666666666,0.6399404734221844,3.066666666666667,1.6242214252050853
32,2,1,5,1,10,0.7989417989417991,0.06210495052186006,0.004695955912272135,1.6,0.5070925528371101,1.0,0.0,1.6,0.5070925528371101
16,2,1,10,5,20,0.8016754850088184,0.08272744421666646,0.018904081980387368,1.8,0.41403933560541256,1.0,0.0,1.8,0.41403933560541256
8,3,3,5,2,20,0.7598765432098767,0.022535997579062994,0.12753591537475586,1.9333333333333333,0.4577377082170634,1.0,0.0,1.9333333333333333,0.4577377082170634
16,4,2,5,10,15,0.7523809523809525,0.07565529683967473,0.05032502810160319,2.066666666666667,0.7988086367179803,1.8666666666666667,0.35186577527449836,3.066666666666667,1.2798809468443688
32,1,4,1,1,20,0.7624338624338626,0.08659122570105321,0.08180538813273112,1.0,0.0,1.4,0.5070925528371101,1.4,0.5070925528371101
8,3,3,5,10,20,0.7573192239858907,0.047794217439656665,0.10472041765848795,2.2666666666666666,0.5936168397046637,2.066666666666667,0.7988086367179801,3.533333333333333,1.4573295865416045
32,1,2,5,10,5,0.7866843033509702,0.08010561957523708,0.024750804901123045,1.0,0.0,1.5333333333333334,0.5163977794943222,1.5333333333333334,0.5163977794943222
8,3,3,5,10,10,0.7772486772486773,0.0651931819411918,0.03478161493937174,2.1333333333333333,0.7432233529572065,1.5333333333333334,0.5163977794943222,2.6666666666666665,1.0465362369445672
16,2,3,5,5,20,0.7841269841269842,0.054309257911031764,0.0599451224009196,1.8666666666666667,0.35186577527449836,1.4666666666666666,0.6399404734221844,2.4,0.9102589898327995
32,1,1,10,5,10,0.8015873015873017,0.0944858275961855,0.0054836273193359375,1.0,0.0,1.0,0.0,1.0,0.0
32,2,4,10,10,5,0.8330687830687832,0.04009672983454182,0.023195854822794595,1.7333333333333334,0.4577377082170635,1.4,0.50709255283711,2.2,0.9411239481143204
16,1,3,2,10,15,0.7327160493827162,0.09622565096686388,0.034853680928548174,1.0,0.0,2.6,0.5070925528371101,2.6,0.5070925528371101
16,1,4,10,1,10,0.7742504409171076,0.08473822466940928,0.030113792419433592,1.0,0.0,1.0,0.0,1.0,0.0
8,1,1,5,1,10,0.7873015873015873,0.09486231187703388,0.002742099761962891,1.0,0.0,1.0,0.0,1.0,0.0
32,1,1,5,1,5,0.7891534391534394,0.08731132129246895,0.001871347427368164,1.0,0.0,1.0,0.0,1.0,0.0
8,4,3,2,10,20,0.7577601410934744,0.09663312646279346,0.1274517854054769,2.2666666666666666,0.961150104723255,2.066666666666667,0.7037315505489967,3.3333333333333335,1.3451854182690985
32,3,4,10,2,5,0.7893298059964727,0.05943654194679541,0.0247588316599528,2.2666666666666666,0.7988086367179803,1.0,0.0,2.2666666666666666,0.7988086367179803
16,2,2,2,1,5,0.7991181657848324,0.06870465227892977,0.007309754689534505,1.9333333333333333,0.25819888974716115,1.0,0.0,1.9333333333333333,0.25819888974716115
16,2,4,2,1,15,0.7917989417989418,0.07385069168371758,0.0757325808207194,1.7333333333333334,0.4577377082170635,1.0666666666666667,0.25819888974716115,1.8,0.5606119105813882
32,1,2,5,2,15,0.7992945326278659,0.0635873927413424,0.030601676305135092,1.0,0.0,1.0,0.0,1.0,0.0
16,3,1,5,1,10,0.7672839506172839,0.03767094206268274,0.005068143208821614,2.1333333333333333,0.6399404734221844,1.0,0.0,2.1333333333333333,0.6399404734221844
8,2,3,1,2,5,0.6951499118165784,0.14278964793204735,0.012633593877156575,1.9333333333333333,0.25819888974716115,1.3333333333333333,0.48795003647426666,2.2666666666666666,0.5936168397046636
32,2,4,5,2,10,0.7965608465608466,0.06048852894490674,0.05523611704508464,1.6,0.5070925528371101,1.0,0.0,1.6,0.5070925528371101
8,2,1,2,1,15,0.7771604938271605,0.04609302819325324,0.01233514149983724,1.8,0.41403933560541256,1.0,0.0,1.8,0.41403933560541256
16,3,3,5,10,10,0.7671075837742504,0.062029374571443474,0.03677209218343099,2.0,0.8451542547285166,2.1333333333333333,0.7432233529572065,3.3333333333333335,1.2909944487358056
8,2,2,2,1,15,0.7327160493827162,0.09363609526042599,0.03426661491394043,1.8666666666666667,0.3518657752744984,1.0,0.0,1.8666666666666667,0.3518657752744984
8,3,3,5,1,5,0.7598765432098766,0.038570545517455986,0.015137720108032226,2.466666666666667,0.6399404734221845,1.0,0.0,2.466666666666667,0.6399404734221845
32,1,3,2,1,5,0.8063492063492065,0.09773768004730318,0.009097146987915038,1.0,0.0,1.0,0.0,1.0,0.0
32,3,2,2,10,15,0.7888888888888889,0.0774230138089661,0.13035117785135905,1.6666666666666667,0.48795003647426666,2.0,0.0,3.0,0.8451542547285166
32,2,4,2,1,15,0.7962962962962964,0.06440861811608387,0.08478541374206543,1.8,0.4140393356054126,1.0666666666666667,0.25819888974716115,1.8666666666666667,0.5163977794943223
16,2,3,2,2,15,0.7746913580246915,0.0644874781900806,0.04165180524190267,1.8666666666666667,0.3518657752744984,1.7333333333333334,0.5936168397046636,2.8,1.0141851056742202
32,3,2,5,1,15,0.7916225749559084,0.04757931350854869,0.03367484410603841,2.2,0.7745966692414833,1.0,0.0,2.2,0.7745966692414833
