number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
8,4,4,2,2,15,0.6979591836734694,0.1410126657593692,0.2998997211456299,2.8,1.01418510567422,2.3333333333333335,0.6172133998483678,4.666666666666667,1.799470821684875
4,4,1,5,5,5,0.7088435374149659,0.08674469730228615,0.014355707168579101,1.8666666666666667,0.8338093878327919,1.0,0.0,1.8666666666666667,0.8338093878327919
4,2,3,5,10,15,0.7034013605442178,0.10023672423095274,0.2693846066792806,1.5333333333333334,0.5163977794943222,2.2,0.9411239481143203,2.7333333333333334,0.9611501047232549
4,3,3,5,2,20,0.6938775510204083,0.08449782359294132,0.36655944188435874,1.6,0.5070925528371101,1.0,0.0,1.6,0.5070925528371101
16,1,4,1,1,15,0.8136054421768706,0.0697924515645696,0.1168505350748698,1.0,0.0,2.7333333333333334,0.45773770821706344,2.7333333333333334,0.45773770821706344
4,3,3,10,2,10,0.6408163265306123,0.06209296565352366,0.18841153780619305,2.066666666666667,0.7037315505489967,1.0,0.0,2.066666666666667,0.7037315505489967
16,2,3,10,2,20,0.7061224489795916,0.09472302758327962,0.20820908546447753,1.5333333333333334,0.5163977794943222,1.0,0.0,1.5333333333333334,0.5163977794943222
4,3,3,1,1,15,0.6734693877551019,0.09848015016941418,0.2668050130208333,1.6666666666666667,0.6172133998483676,1.0,0.0,1.6666666666666667,0.6172133998483676
16,4,3,5,1,5,0.6802721088435375,0.08367228423631509,0.040938552220662436,1.6,0.7367883976130073,1.0,0.0,1.6,0.7367883976130073
16,4,4,10,1,20,0.7061224489795916,0.0908760900091348,0.3271942933400472,1.6,0.828078671210825,1.0,0.0,1.6,0.828078671210825
8,1,1,5,1,15,0.7074829931972789,0.12876487521906227,0.016375350952148437,1.0,0.0,1.0,0.0,1.0,0.0
8,3,3,2,2,5,0.7346938775510203,0.12073632210407377,0.037957954406738284,2.0,0.7559289460184544,2.1333333333333333,0.5163977794943222,3.6,1.4540583599999397
32,3,4,1,1,10,0.8598639455782312,0.050502718570499226,0.11336266199747722,1.2,0.41403933560541256,3.2,0.7745966692414833,3.6,1.2983506020002016
32,2,2,10,10,10,0.8503401360544218,0.04670792940990444,0.05672728220621745,1.2666666666666666,0.4577377082170635,2.0,0.0,2.466666666666667,0.833809387832792
4,1,3,2,5,20,0.6299319727891156,0.08515249277643454,0.2393529733022054,1.0,0.0,1.0,0.0,1.0,0.0
16,4,1,10,2,10,0.7061224489795919,0.07227733949013507,0.015737501780192058,1.8,0.8618916073713347,1.0,0.0,1.8,0.8618916073713347
8,3,2,5,1,15,0.6666666666666665,0.08187524691866103,0.13172966639200848,1.6,0.6324555320336759,1.0,0.0,1.6,0.6324555320336759
4,2,2,5,5,5,0.6095238095238096,0.09691703505382264,0.030244763692220053,1.8666666666666667,0.35186577527449836,1.0,0.0,1.8666666666666667,0.35186577527449836
32,1,4,2,5,15,0.8394557823129251,0.09599174250332834,0.27675724029541016,1.0,0.0,3.933333333333333,0.2581988897471611,3.933333333333333,0.2581988897471611
8,1,1,2,5,10,0.6789115646258502,0.08360114440406581,0.03311980565388997,1.0,0.0,1.0,0.0,1.0,0.0
8,4,2,10,2,15,0.6666666666666665,0.08187524691866103,0.1252525011698405,1.6,0.6324555320336759,1.0,0.0,1.6,0.6324555320336759
32,1,3,2,2,10,0.8489795918367345,0.059148476515058945,0.07104207674662272,1.0,0.0,2.8,0.4140393356054125,2.8,0.4140393356054125
16,4,3,10,10,10,0.8108843537414965,0.07089205698020695,0.08630781173706055,1.9333333333333333,1.0997835284835873,2.6,0.5070925528371101,4.333333333333333,2.2253945610567474
4,3,3,2,1,20,0.6938775510204083,0.08449782359294132,0.3600076993306478,1.6,0.5070925528371101,1.0,0.0,1.6,0.5070925528371101
